@id,@lat,@lon,name,place,destination,ele,direction_northeast,hiking,direction_south,direction_northwest,direction_southeast,hiking,ref,direction_north,source,horse,foot,bicycle
2412293106,46.0043697,11.2359238,,,,,,,,,,,,,,,,
2412293154,46.0048466,11.2392068,,,,,,,,,,,,,,,,
2413039241,46.1446947,10.6197445,,,,,,,,,,,,,,,,
2414708767,46.1025131,11.0650409,,,,,,yes,,,,yes,,,,,,
2414708798,46.1031489,11.0786030,,,,,,yes,,,,yes,,,,,,
2414725163,46.0795574,11.0305218,,,,,,yes,,,,yes,,,,,,
2414725328,46.0939132,11.0284278,,,,,,yes,,,,yes,,,,,,
2414725350,46.0941608,11.0372789,,,,,,yes,,,,yes,,,,,,
2416045209,46.3415714,11.4597981,,,,,,,,,,,,,,,,
2416629292,46.0968344,10.9369676,Mola - Deggia - Sentiero Frassati,,,,,,,,,,,,,,,
2418170470,46.1049923,11.4837782,,,,,,,,,,,,,,,,
2418170525,46.1082276,11.4881480,,,,,,,,,,,,,,,,
2420264934,46.0563492,10.9669252,,,,,,,,,,,,,,,,
2421447760,46.2944326,11.4248752,Percorso Cascatelle,,,,,,,,,,,,,,,
2421565349,46.2950251,11.4286176,Percorso Cascatelle,,,,,,,,,,,,,,,
2421565350,46.2968827,11.4268571,Percorso Cascatelle,,,,,,,,,,,,,,,
2421565380,45.9398131,10.8364487,,,,,,yes,,,,yes,,,,,,
2421565381,45.9413077,10.8370149,,,,,,yes,,,,yes,,,,,,
2421565505,45.9458848,10.8506089,,,,,,yes,,,,yes,,,,,,
2421565556,45.9466750,10.8471707,,,,,,yes,,,,yes,,,,,,
2421565691,45.9475032,10.8470194,,,,,,yes,,,,yes,,,,,,
2423847578,46.4221025,11.6529577,,,,,,,,,,,,,,,,
2423927194,46.4198375,11.7709253,,,,,,,,,,,,,,,,
2423927247,46.4296387,11.7324354,,,,,,,,,,,,,,,,
2423927362,46.4335966,11.7354721,,,,,,,,,,,,,,,,
2423927376,46.4339215,11.7360681,,,,,,,,,,,,,,,,
2428329411,45.9288356,10.8362281,,,,,,yes,,,,yes,,,,,,
2428329472,45.9444744,10.8407303,,,,,,yes,,,,yes,,,,,,
2428329485,45.9449424,10.8575596,,,,,,yes,,,,yes,,,,,,
2428329552,45.9513726,10.8469962,,,,,,yes,,,,yes,,,,,,
2428329589,45.9533174,10.8503176,,,,,,yes,,,,yes,,,,,,
2428329606,45.9539325,10.8513527,,,,,,yes,,,,yes,,,,,,
2428329693,45.9577938,10.8631076,,,,,,yes,,,,yes,,,,,,
2428329710,45.9597218,10.8530663,,,,,,yes,,,,yes,,,,,,
2428329713,45.9597656,10.8528685,,,,,,yes,,,,yes,,,,,,
2428329720,45.9599592,10.8539091,,,,,,yes,,,,yes,,,,,,
2428329731,45.9606946,10.8684419,,,,,,yes,,,,yes,,,,,,
2428329815,45.9646981,10.8589010,,,,,,yes,,,,yes,,,,,,
2428329820,45.9647322,10.8590007,,,,,,yes,,,,yes,,,,,,
2428329904,45.9683588,10.8798258,,,,,,yes,,,,yes,,,,,,
2428329934,45.9727531,10.8848754,,,,,,yes,,,,yes,,,,,,
2428329939,45.9727872,10.8845510,,,,,,yes,,,,yes,,,,,,
2428329981,45.9746114,10.8597928,,,,,,yes,,,,yes,,,,,,
2428330106,45.9870503,10.8635099,,,,,,yes,,,,yes,,,,,,
2428330107,45.9873666,10.8634474,,,,,,yes,,,,yes,,,,,,
2428330141,45.9971764,10.8912091,,,,,,yes,,,,yes,,,,,,
2428330145,46.0019039,10.9046656,,,,,,yes,,,,yes,,,,,,
2428330155,46.0023640,10.9028580,,,,,,yes,,,,yes,,,,,,
2428330170,46.0028916,10.8977071,,,,,,yes,,,,yes,,,,,,
2428330184,46.0040980,10.8996169,,,,,,yes,,,,yes,,,,,,
2428330187,46.0041673,10.8996392,,,,,,yes,,,,yes,,,,,,
2428330195,46.0064334,10.9065963,,,,,,yes,,,,yes,,,,,,
2428330197,46.0069832,10.8718446,,,,,,yes,,,,yes,,,,,,
2428330200,46.0093899,10.8717813,,,,,,yes,,,,yes,,,,,,
2428330204,46.0105742,10.9102674,,,,,,yes,,,,yes,,,,,,
2428330207,46.0108087,10.8717287,,,,,,yes,,,,yes,,,,,,
2428330222,46.0119070,10.8723594,,,,,,yes,,,,yes,,,,,,
2428330249,46.0138042,10.8730081,,,,,,yes,,,,yes,,,,,,
2428330307,46.0183814,10.9127883,,,,,,yes,,,,yes,,,,,,
2428330369,46.0205206,10.8757995,,,,,,yes,,,,yes,,,,,,
2428330373,46.0205814,10.9136272,,,,,,yes,,,,yes,,,,,,
2428330569,46.0257919,10.8782159,,,,,,yes,,,,yes,,,,,,
2428330622,46.0261915,10.8799647,,,,,,yes,,,,yes,,,,,,
2428330631,46.0269703,10.8788443,,,,,,yes,,,,yes,,,,,,
2428330635,46.0270426,10.8801231,,,,,,yes,,,,yes,,,,,,
2428330656,46.0288258,10.8832047,,,,,,yes,,,,yes,,,,,,
2428330693,46.0341746,10.9003410,,,,,,yes,,,,yes,,,,,,
2428330706,46.0356908,10.9108714,,,,,,yes,,,,yes,,,,,,
2428330709,46.0363560,10.9047090,,,,,,yes,,,,yes,,,,,,
2428330778,46.0401249,10.9029446,,,,,,yes,,,,yes,,,,,,
2428697201,46.1722551,11.7893520,Buse di Santa Romina,locality,,1630,,yes,,,,yes,,,,,,
2428697205,46.1471165,11.8461265,Poit,,,1183,,yes,,,,yes,,,,,,
2428697208,46.1746388,11.8594402,Val Uneda,locality,,1070,,yes,,,,yes,,,,,,
2428697234,46.1481150,11.8252150,,,,,,yes,,,,yes,,,,,,
2428697467,46.1702797,11.7864479,,,,,,yes,,,,yes,,,,,,
2429876263,46.1327509,11.8104172,Val Caora,locality,,740,,yes,,,,yes,,,,,,
2429876270,46.1338755,11.8380237,,,,,,yes,,,,yes,,,,,,
2430045647,45.8751915,10.8277634,,,,,,yes,,,,yes,,,,,,
2430045751,45.8757414,10.8278990,,,,,,yes,,,,yes,,,,,,
2430045803,45.8771283,10.8323230,,,,,,yes,,,,yes,,,,,,
2430045842,45.8790770,10.8281532,,,,,,yes,,,,yes,,,,,,
2433681649,45.9511102,11.0039000,,,,,,yes,,,,yes,,,,,,
2434545028,46.1404238,11.8620246,Agaon,locality,,1127,,yes,,,,yes,,,,,,
2434545029,46.1420871,11.8596517,Col,locality,,1115,,yes,,,,yes,,,,,,
2434545030,46.1393162,11.8572276,Fonteghi,locality,,1100,,yes,,,,yes,,,,,,no
2434545031,46.1460838,11.8538500,Iner,locality,,1187,,yes,,,,yes,,,,,,
2434545247,46.1456631,11.8477983,,,,,,yes,,,,yes,,,,,,
2437876561,45.7888713,11.1749311,,,135;Bivio Sent. 105 0:05;Rif. Gen. A. Papa 0:30|135;Sella del Cosmagnon 0:40;Passo di Lomo 1:20;Raossi di Vallarsa 3:30|398;Sent. delle Creste;Soglio dell'Incodine 0:10;Gall. Gen. D'Havet 0:50,,,yes,,,,yes,,,,,,
2440779253,45.8161391,11.1015988,,,,,,,,,,,,,,,,
2441611027,46.2381149,11.7966111,Campigol di Malga Crel,locality,,1530,,yes,,,,yes,,,,,,
2441612138,46.2196310,11.7937603,,,,,,yes,,,,yes,,,,,,
2441612172,46.2219273,11.7935706,,,,,,yes,,,,yes,,,,,,
2441612204,46.2265038,11.7931457,,,,,,yes,,,,yes,,,,,,
2441612219,46.2272009,11.7938190,,,,,,yes,,,,yes,,,,,,
2441612264,46.2298728,11.7945219,,,,,,yes,,,,yes,,,,,,
2441612339,46.2380308,11.7965676,,,,,,yes,,,,yes,,,,,,
2441612359,46.2426526,11.7981458,,,,,,yes,,,,yes,,,,,,
2441612366,46.2496836,11.7976808,,,,,,yes,,,,yes,,,,,,
2441741430,45.7991525,10.9202749,,,,,,yes,,,,yes,,,,,,
2441741462,45.7999730,10.9212739,,,,,,yes,,,,yes,,,,,,
2441741582,45.8007643,10.9224002,,,,,,yes,,,,yes,,,,,,
2450292163,45.7920789,11.1726042,,,135;Cogolo Alto 0:20;Cima Palon 0:30|134;Malga Cosmagnon 0:30;Cresta N/O Roite 1:15|135;Sentiero Baglioni 0:30;Passo dell'Omo 1:00;Raossi 3:15|Rif. Alpe Pozza-V.Lancia 2:00|Rif. Gen. Achille Papa 0:50,,,yes,,,,yes,,,,,,
2466888065,45.9830730,10.6745307,,,,,,yes,,,,yes,,,,,,
2466888155,45.9841533,10.6759414,,,,,,yes,,,,yes,,,,,,
2468047043,45.9057529,10.5885257,,,,,,yes,,,,yes,,,,,,
2470518406,46.1431567,11.0369240,,,,,,,,,,,,,,,,
2470518410,46.1432041,11.0361716,,,,,,,,,,,,,,,,
2470518412,46.1483795,11.0384029,,,,,,,,,,,,,,,,
2470518416,46.1486676,11.0332936,,,,,,,,,,,,,,,,
2470518419,46.1489704,11.0361036,,,,,,,,,,,,,,,,
2470518422,46.1491055,11.0375591,,,,,,,,,,,,,,,,
2470518425,46.1499711,11.0376156,,,,,,,,,,,,,,,,
2470518427,46.1519760,11.0460831,,,,,,,,,,,,,,,,
2470518430,46.1557332,11.0297542,,,,,,,,,,,,,,,,
2470518433,46.1584692,11.0303507,,,,,,,,,,,,,,,,
2470518436,46.1590276,11.0310708,,,,,,,,,,,,,,,,
2470518439,46.1637196,11.0494564,,,,,,,,,,,,,,,,
2470518447,46.1663311,11.0341888,,,,,,,,,,,,,,,,
2470518450,46.1666022,11.0351084,,,,,,,,,,,,,,,,
2470518453,46.1677462,11.0540050,,,,,,,,,,,,,,,,
2470518456,46.1684339,11.0371148,,,,,,,,,,,,,,,,
2470518461,46.1702568,11.0549930,,,,,,,,,,,,,,,,
2470518464,46.1714015,11.0547688,,,,,,,,,,,,,,,,
2470518469,46.1739487,11.0421394,,,,,,yes,,,,yes,,,,,,
2470518478,46.1748283,11.0527345,,,,,,yes,,,,yes,,,,,,
2470518487,46.1754762,11.0443696,,,,,,yes,,,,yes,,,,,,
2470518490,46.1757289,11.0495585,,,,,,yes,,,,yes,,,,,,
2476877920,45.8943038,10.6740435,,,,,,yes,,,,yes,,,,,,
2476877978,45.8955961,10.6793850,,,,,,yes,,,,yes,,,,,,
2476952953,46.4853220,11.1021560,,,,,,yes,,,,yes,,,,,,
2477841679,45.6974928,11.1225159,Lago secco,,,,,yes,,,,yes,,,,,,
2485113274,45.8910781,11.0437387,,,,,,,,,,,,,,,,
2485130499,45.8858525,11.0457803,,,,,,yes,,,,yes,,,,,,
2485140729,45.8892842,11.0422230,,,,,,,,,,,,,,,,
2487745716,45.8957134,10.8876943,,,,,,,,,,,,,,,,
2487745717,45.9088678,10.9034490,,,,,,,,,,,,,,,,
2487746611,45.9118228,10.9054652,,,,,,,,,,,,,,,,
2487749100,45.9221669,10.9036759,,,,,,,,,,,,,,,,
2487749101,45.9247153,10.8995982,,,,,,,,,,,,,,,,
2487749103,45.9264677,10.8983270,,,,,,,,,,,,,,,,
2487749106,45.9270701,10.8991015,,,,,,,,,,,,,,,,
2487749108,45.9272767,10.8978132,,,,,,,,,,,,,,,,
2488604766,45.9819003,10.9190399,,,,,,,,,,,,,,,,
2488604767,45.9907278,10.9427357,,,,,,,,,,,,,,,,
2488604768,46.0171879,10.9478707,,,,,,,,,,,,,,,,
2488650768,45.9114744,10.8085126,,,,,,,,,,,,,,,,
2488650776,45.9132471,10.8164853,,,,,,,,,,,,,,,,
2488650790,45.9208479,10.8169040,,,,,,,,,,,,,,,,
2488650801,45.9247768,10.8171842,,,,,,,,,,,,,,,,
2488656218,45.9209190,10.8213281,,,,,,,,,,,,,,,,
2491903304,45.9236451,10.9009658,,,,,,,,,,,,,,,,
2491903305,45.9240419,10.9009262,,,,,,,,,,,,,,,,
2491903306,45.9698978,10.9299971,,,,,,,,,,,,,,,,
2499045821,45.9551803,10.9299707,,,,,,,,,,,,,,,,
2499045830,45.9584231,10.9319198,,,,,,,,,,,,,,,,
2499045836,45.9605912,10.9329537,,,,,,,,,,,,,,,,
2499045842,45.9629979,10.9508127,,,,,,,,,,,,,,,,
2499045857,45.9636727,10.9672303,,,,,,,,,,,,,,,,
2499125090,45.9090034,10.9011416,,,,,,,,,,,,,,,,
2499128925,45.9073835,10.8968256,,,,,,,,,,,,,,,,
2499154402,45.8699779,10.8877363,,,,,,,,,,,,,,,,
2499154403,45.8743201,10.8905767,,,,,,,,,,,,,,,,
2499154405,45.8777948,10.8908490,,,,,,,,,,,,,,,,
2499219109,45.9049208,10.8401781,,,,,,,,,,,,,,,,
2499219114,45.9063071,10.8407672,,,,,,,,,,,,,,,,
2499232563,45.9171022,10.8348215,,,,,,,,,,,,,,,,
2499255939,45.9237589,10.8857464,,,,,,,,,,,,,,,,
2499255940,45.9240189,10.8739700,,,,,,,,,,,,,,,,
2499255941,45.9245976,10.8641564,,,,,,,,,,,,,,,,
2499255942,45.9247362,10.8661718,,,,,,,,,,,,,,,,
2499255943,45.9249042,10.8646504,,,,,,,,,,,,,,,,
2499255944,45.9270707,10.8848611,,,,,,,,,,,,,,,,
2499265973,46.0002401,10.9239352,,,,,,,,,,,,,,,,
2499504817,46.0170409,10.9419509,,,,,,,,,,,,,,,,
2502686919,45.9529260,11.0041863,,,,,,yes,,,,yes,,,,,,
2506494482,46.2570194,11.7753498,,,,,,,,,,,,,,,,
2506494557,46.2615138,11.7650543,,,,,,,,,,,,,,,,
2511461727,45.8481806,10.7674050,,,,,,yes,,,,yes,,,,,,
2522893194,45.9253837,10.8984979,,,,,,,,,,,,,,,,
2535780576,46.2318367,11.8945382,Pian delle Lede,locality,,1393,,yes,,,,yes,,,,,,
2535780582,46.2181727,11.8773869,,,,,,yes,,,,yes,,,,,,
2535780600,46.2198569,11.8740608,,,,,,yes,,,,yes,,,,,,
2535780635,46.2205036,11.8791420,,,,,,yes,,,,yes,,,,,,
2535781170,46.2264387,11.8924510,,,,,,yes,,,,yes,,,,,,
2535781225,46.2294788,11.8934196,,,,,,yes,,,,yes,,,,,,
2535781248,46.2321091,11.8946322,,,,,,yes,,,,yes,,,,,,
2535781265,46.2323819,11.8961950,,,,,,yes,,,,yes,,,,,,
2535781330,46.2370501,11.9030025,,,,,,yes,,,,yes,,,,,,
2535781345,46.2372004,11.9029311,,,,,,yes,,,,yes,,,,,,
2539671242,45.8636828,10.8148923,,,,,,yes,,,,yes,,,,,,
2553265661,46.1585009,10.7265861,,,,,,yes,,,,yes,,,,,,
2553265666,46.1704663,10.7455420,,,,,,yes,,,,yes,,,,,,
2587861118,45.7986706,10.8938248,,,,,,yes,,,,yes,,,,,,
2587861770,45.7995602,10.8943850,,,,,,yes,,,,yes,,,,,,yes
2587894821,45.9864608,10.9283199,,,,,,yes,,,,yes,,,,yes,,yes
2613352611,45.9336751,10.8887253,,,,,,yes,,,,yes,,,,,,
2660340754,46.1598543,10.7687420,,,,,,yes,,,,yes,,,,,,
2694887310,46.2717253,11.8274339,,,,,,,,,,,,,,,,
2807224944,45.8629619,10.9004151,,,,,,yes,,,,yes,,,,,,
2807224963,45.8648893,10.9002603,,,,,,yes,,,,yes,,,,,,
2807224969,45.8661349,10.8998528,,,,,,yes,,,,yes,,,,,,
2820960809,45.9211897,11.0097338,,,,,,,,,,,,,,,,
2838987065,46.0474607,10.9406083,M&GB,,,,,,,,,,,,,,,
2838987066,46.0500907,10.9393926,M&GB,,,,,,,,,,,,,,,
2838987743,46.0467860,10.9502278,M&GB,,,,,,,,,,,,,,,
2850590984,45.9635913,11.2786698,,,,,,,,,,,,,,,,
2873413425,45.8532925,10.7280295,,,,,,yes,,,,yes,,,,,,
2905502438,46.0613032,11.5493525,Forti e trincee guerra 14-18,,,,,,,,,,,,,,,
2905502444,46.0607842,11.5497577,Sentiero Militare,,,,,,,,,,,,,,,
2906323871,45.8838288,10.6249760,,,,,,yes,,,,yes,,,,,,
2906323872,45.8854449,10.6232876,,,,,,yes,,,,yes,,,,,,
2906323874,45.8893045,10.6706426,,,,,,yes,,,,yes,,,,,,
2906323886,45.8913368,10.6631729,,,,,,yes,,,,yes,,,,,,
2906323899,45.8929321,10.6839078,Alla Costa,,,730,,yes,,,,yes,,,,,,
2906324602,45.8981352,10.6680299,,,,,,yes,,,,yes,,,,,,
2906324609,45.9025690,10.6399027,,,,,,yes,,,,yes,,,,,,
2906324611,45.9061085,10.6663947,,,,,,yes,,,,yes,,,,,,
2906324631,45.9133892,10.6494476,,,,,,yes,,,,yes,,,,,,
2906324652,45.9140369,10.6518671,,,,,,yes,,,,yes,,,,,,
2906324664,45.9163529,10.6538136,,,,,,yes,,,,yes,,,,,,
2906324665,45.9176812,10.6631992,,,,,,yes,,,,yes,,,,,,
2918606304,45.8487296,11.1459698,,,,,,yes,,,,yes,,,,,,
2918606306,45.8546161,11.1379072,,,,,,yes,,,,yes,,,,,,
2940153996,45.9377569,10.6974568,,,,,,,,,,,,,,,,
2942043318,46.4886998,11.7179250,,,,,,,,,,,,,,,,
2942043460,46.4900945,11.7097534,,,,,,,,,,,,,,,,
2942043461,46.4901333,11.7092330,,,,,,,,,,,,,,,,
2952130077,46.1456776,10.9553099,,,,,,yes,,,,yes,,,,,,
2952130092,46.1492684,10.9497094,,,,,,yes,,,,yes,,,,,,
2952392006,46.4568823,11.7880374,,,,,,,,,,,,,,,,
2952392698,46.4521805,11.7888061,,,,,,,,,,,,,,,,
2952392761,46.4499126,11.7921766,,,,,,,,,,,,,,,,
2952392769,46.4429166,11.7961239,,,,,,,,,,,,,,,,
2953925174,46.1639321,10.9922156,,,,,,yes,,,,yes,,,,,,
2957791200,45.9785603,11.1680545,,,,,,yes,,,,yes,,,,,,
2957791281,45.9847518,11.1639505,,,,,,yes,,,,yes,,,,,,
2958652330,46.0659243,11.1849404,,,,,,yes,,,,yes,,,,,,
2958652433,46.0634581,11.1889032,,,,,,yes,,,,yes,,,,,,
2958727179,46.0590414,11.1752477,Sason,,,895,,yes,,,,yes,,,,,,
2981917467,46.0968082,11.3399570,,,,,,yes,,,,yes,,,,,,
2984236133,45.8872121,11.1562358,,,,,,yes,,,,yes,,,,,,
2984236134,45.8874557,11.1669858,,,,,,yes,,,,yes,,,,,,
2984236135,45.8880824,11.1545414,,,,,,yes,,,,yes,,,,,,
2987272176,45.8466663,10.8136994,,,,,,yes,,,,yes,,,,,,
2987275657,45.8560221,10.8208352,,,,,,yes,,,,yes,,,,,,
2987283702,45.9173187,10.8363289,,,,,,,,,,,,,,,,
2987283703,45.9177774,10.8357790,,,,,,yes,,,,yes,,,,,,
2987283705,45.9184628,10.8354922,,,,,,yes,,,,yes,,,,,,
2987303860,45.9635691,10.9605168,,,,,,,,,,,,,,,,
2987307192,45.9745992,10.9748106,,,,,,,,,,,,,,,,
2995426808,46.5049349,11.7009954,,,,,,,,,,,,,,,,
2999861282,46.0781513,11.0080531,,,,,,yes,,,,yes,,,,,,yes
2999861283,46.0782033,11.0068196,,,,,,yes,,,,yes,,,,,,yes
3009474384,45.7558485,11.1519301,Malga Fratte e Passo Pian delle Fugazze - Campogrosso,,,,,yes,,,,yes,,,,,,
3009474411,45.7573039,11.1695600,,,Passo Pian d. Fugazze 0:05;Strada degli Eroi 0:05;Rif. Gen. Achille Papa|Malga Boffetal;Passo di Campogrosso; Rif. Carega-Fraccaroli,,,yes,,,,yes,,,,,,
3016511455,45.7986561,10.8935725,,,,,,yes,,,,yes,,,,,,
3018665570,46.1844218,11.9409072,Colaz,,,1365,,yes,,,,yes,,,,,,
3023022649,46.0241676,10.8492025,,,,,,,,,,,,,,,,
3023023020,46.0305588,10.8675904,,,,,,,,,,,,,,,,
3023048475,46.0135889,10.8096137,,,,,,,,,,,,,,,,
3023049755,46.0082015,10.8231276,,,,,,,,,,,,,,,,
3023049765,46.0084933,10.8103901,,,,,,,,,,,,,,,,
3023049863,46.0101519,10.8193804,,,,,,,,,,,,,,,,
3023049898,46.0108558,10.8112751,,,,,,,,,,,,,,,,
3023049906,46.0110455,10.8137553,,,,,,,,,,,,,,,,
3023049911,46.0111369,10.8085974,,,,,,,,,,,,,,,,
3028910056,46.0537092,10.8574740,,,,,,yes,,,,yes,,,,,,
3034568937,46.2349790,11.2578066,,,,,,,,,,,,,,,,
3034568967,46.2358222,11.2525465,,,,,,,,,,,,,,,,
3034569050,46.2431136,11.2704964,,,,,,,,,,,,,,,,
3034569067,46.2516615,11.2748949,,,,,,,,,,,,,,,,
3039951214,46.1999512,11.1730812,Fontanelle di Faedo,,Le Malghe di Faedo 0:30|Cadino Alto 1:30|Nassi di Cadino S.S.12 2:15,760,,yes,,,,yes,,,,,,
3046256838,46.4877666,11.2083851,,,,,,,,,,,,,,,,
3046567187,46.2649884,11.8042881,,,,,,yes,,,,yes,,,,,,
3053530698,46.2445825,11.8549528,,,,,,yes,,,,yes,,,,,,
3054791744,45.9643228,11.2160465,Prai Piani,,,1121,,yes,,,,yes,,,,yes,,yes
3065866665,46.0022404,11.0820283,,,,,,,,,,,,,,,,
3065866718,46.0045336,11.0852388,,,,,,,,,,,,,,,,
3065879481,45.9979821,10.9645688,,,,,,,,,,,,,,,,
3065879482,45.9993421,10.9692181,,,,,,,,,,,,,,,,
3065879483,46.0041638,10.9704997,,,,,,,,,,,,,,,,
3065879484,46.0046090,10.9709019,,,,,,,,,,,,,,,,
3065879485,46.0058951,10.9716532,,,,,,,,,,,,,,,,
3065879490,46.0222134,10.9727494,,,,,,,,,,,,,,,,
3065879491,46.0242780,10.9730510,,,,,,,,,,,,,,,,
3065879492,46.0246864,10.9730791,,,,,,,,,,,,,,,,
3067020214,46.1796401,11.9401158,Pala Verda,,,1544,,yes,,,,yes,801,,,,,
3074889686,46.0553323,11.1945110,,,,,,yes,,,,yes,,,,,,
3083365265,46.2913073,11.3369397,,,,,,,,,,,,,,,,
3083365266,46.2914195,11.3361079,,,,,,,,,,,,,,,,
3092541445,45.7578161,11.1448402,Sentiero 153 e Per Campogrosso,,,,,,,,,,,,,,,
3094305279,46.1806594,11.9051444,,,,,,yes,,,,yes,,,,,,
3094305286,46.1808965,11.9093422,,,Baita Cogolate;Rif. Forestale;Rif. Caltena|Passo del Palughet;Malga Fosseta;Bastie - Passo Cereda|Fosseta,,,yes,,,,yes,,,,,,
3094311333,46.1823064,11.9164182,Passo del Palughet,,Malga Fosseta 0:40;Bastie - Passo Cereda 1:10;Sentiero Nico Scalet|Baita Cogolate 1:10;Rif. Forestale 1:30;Rif. Caltena 2:40,1860,,yes,,,,yes,,,,,,
3094311584,46.1911222,11.9082014,Bastie,,Malga Fosseta 0:40;Passo del Palughet 1:40;Rif. Caltena 4:30|Casera 0:40;Passo del Comedon 4:00;Biv. Feltre - W. Bodo 4:30|Passo Cereda 0:10,1395,,yes,,,,yes,,,,,,
3094311588,46.1928129,11.9045204,,,,,,yes,,,,yes,,,,,,
3096051391,46.2994114,11.8130392,,,,,,yes,,,,yes,,,,,,
3113275277,45.8582082,10.8303882,,,,,,yes,,,,yes,,,,,,
3113377136,45.8564522,10.8206317,,,,,,yes,,,,yes,,,,,,
3113377140,45.8565966,10.8202582,,,,,,yes,,,,yes,,,,,,
3123509345,45.8646600,10.9493397,Itinerario Trincee Nagià Grom,,,,,yes,,,,yes,,,,,,
3123509347,45.8650771,10.9603185,,,,,,yes,,,,yes,,,,,,
3123542176,45.8607254,10.9365430,,,,,,yes,,,,yes,,,,,,
3123542177,45.8618231,10.9340745,,,,,,yes,,,,yes,,,,,,
3123545573,45.8627712,10.9352778,,,,,,yes,,,,yes,,,,,,
3123545881,45.8652092,10.9308491,,,,,,yes,,,,yes,,,,,,
3123545882,45.8659365,10.9293109,,,,,,yes,,,,yes,,,,,,
3123546066,45.8693719,10.9226412,,,,,,yes,,,,yes,,,,,,
3141955261,45.9227177,10.8838744,,,,,,yes,,,,yes,,,,,,
3164230437,46.3928202,11.7095789,,,,,,,,,,,,,,,,
3186243317,45.8496082,10.9426931,,,,,,,,,,,,,,,,
3186246433,45.8450303,10.9409580,,,,,,yes,,,,yes,,,,,,
3186246435,45.8480138,10.9477748,,,,,,,,,,,,,,,,
3186286617,45.9404753,10.8227490,,,,,,yes,,,,yes,,,,,,
3186286618,45.9410708,10.8228777,,,,,,yes,,,,yes,,,,,,
3186292868,45.9751499,10.8952803,,,,,,yes,,,,yes,,,,,,
3186292869,45.9770206,10.9044666,,,,,,yes,,,,yes,,,,,,
3186292870,45.9782611,10.9018689,,,,,,yes,,,,yes,,,,,,
3186292871,45.9787436,10.9046559,,,,,,yes,,,,yes,,,,,,
3228036133,45.8432309,10.9788729,,,,,,yes,,,,yes,,,,,,yes
3228038287,45.8369568,10.9741923,,,,,,yes,,,,yes,,,,,,
3228038288,45.8407525,10.9803604,,,,,,yes,,,,yes,,,,,,
3228040743,45.8256493,10.9792931,,,,,,yes,,,,yes,,,,,,
3228040744,45.8283411,10.9810265,,,,,,yes,,,,yes,,,,,,
3228040745,45.8347483,10.9792498,,,,,,yes,,,,yes,,,,,,
3228819800,45.8328309,10.9509964,,,,,,,,,,,,,,,,
3228820859,45.8365670,10.9531584,,,,,,,,,,,,,,,,
3244703417,45.7848528,10.8795505,,,,,,yes,,,,yes,,,,,,
3244706244,45.7854187,10.8863809,654,,,,,yes,,,,yes,,,,,,
3244721510,45.7872426,10.8880286,,,,,,yes,,,,yes,,,,,,
3246334088,45.7864394,10.8897766,,,,,,yes,,,,yes,,,,,,
3257807480,46.3628673,11.1924026,,,,,,,,,,,,,,,,
3260383037,45.9986900,11.4074349,,,,,,,,,,,,,,,,
3260383055,45.9994949,11.4086449,,,,,,,,,,,,,,,,
3282748862,45.9588035,10.8296965,,,,,,yes,,,,yes,,,,,,
3282748865,45.9645027,10.8309307,,,,,,yes,,,,yes,,,,,,
3282748952,45.9677633,10.8211429,,,,,,yes,,,,yes,,,,,,
3282749243,45.9689102,10.8228462,,,,,,yes,,,,yes,,,,,,
3323217898,46.0738808,11.1842292,,,,,,,,,,,,,,,,
3362558590,46.2647465,11.7876040,,,,,,yes,,,,yes,,,,,,
3393492755,46.0747380,11.1756130,Le fontane,locality,,617,,,,,,,,,,,,
3393492756,46.0776462,11.1743443,Le piazze,locality,,585,,,,,,,,,,,,
3414873823,45.8604783,10.9474867,Manzano-Valle-Grom,,,723,,,,,,,,,,,,
3430091353,46.0575050,11.3382354,,,,,,,,,,,E325-018-00,,,,,
3430091354,46.0574319,11.3385967,,,,,,,,,,,,,,,,
3512668581,45.8881830,10.9357752,,,,,,,,,,,,,,,,
3556795349,45.8982283,10.9544650,S.Antonio,,,,,,,,,,,,,,,
3590549884,45.7999853,10.5339794,,,,,,yes,,,,yes,,,,,,
3659422718,46.1518395,10.9605259,,,Bocca di Tuckett (5.00); Rif. Tuckett-Sella (5.30); Rif. Montanara (0.30); Cima Croz Altissimo (h3); Cima Piz Galin (h3); 340:Rif. Croz Altissimo (h1); Rif. Selvata (1.30); Rif. Tosa Pedrotti (h4); Valbiole (0.40); Molveno (1.10); Andalo (1.10),,,yes,,,,yes,,,,,,
3664997441,46.5227540,11.0850175,Dorsale Sud Monte Luco,,,2150,,,,,,,,,,,,
3664997480,46.5180049,11.0860445,,,,,,,,,,,,,,,,
3664997481,46.5180057,11.0860075,,,,,,,,,,,,,,,,
3666175657,46.4554953,11.2124464,La Forcolana,,,,,,,,,,,,,,,
3666356155,46.4408274,11.2025220,,,,,,,,,,,,,,,,
3666356156,46.4408697,11.2034680,,,,,,,,,,,,,,,,
3667759483,46.4125343,11.7497383,Lagusel,,,2103,,,,,,,,,,,,
3667759489,46.3944215,11.7405355,,,,,,,,,,,,,,,,
3667759494,46.3948227,11.7378932,,,,,,,,,,,,,,,,
3667759496,46.4017788,11.7370370,,,,,,,,,,,,,,,,
3667763449,46.4060324,11.7388942,,,,,,,,,,,,,,,,
3667763464,46.4077671,11.7355642,,,,,,,,,,,,,,,,
